CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,NUMBER OF PERSONS KILLED,NUMBER OF PERSONS INJURED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE_MAKE,DRIVER_LICENSE_STATUS,VEHICLE_TYPE,PERSON_INJURY,PERSON_AGE,PERSON_SEX,TOTAL_INCIDENTS
7/14/21,16:58,BRONX,10467,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Injured,27,M,1
11/4/23,18:41,BRONX,10468,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,25,M,1
11/4/23,18:41,BRONX,10468,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,50,M,1
8/24/22,0:00,BRONX,10468,0,1,Aggressive Driving/Road Rage,OTHER,Licensed,motorcycle,Injured,34,M,1
8/29/24,19:47,BROOKLYN,11236,0,1,Failure to Yield Right-of-Way,OTHER,Permit,moped,Unspecified,41,M,1
9/14/21,18:23,BROOKLYN,11236,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,48,M,1
5/30/20,21:50,BROOKLYN,11237,0,2,Unsafe Lane Changing,YAMAHA,Licensed,motorcycle,Injured,39,M,1
8/10/20,11:43,BROOKLYN,11238,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Injured,40,M,1
8/10/20,11:43,BROOKLYN,11238,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,42,F,1
4/6/21,18:26,BRONX,10472,0,0,Unspecified,OTHER,Unlicensed,motorcycle,Unspecified,43,F,1
5/28/24,18:55,BRONX,10472,0,1,Listening/Using Headphones,OTHER,Unlicensed,motorbike,Unspecified,26,M,1
3/25/22,19:46,BRONX,10472,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,33,M,1
7/27/22,8:15,BRONX,10473,0,0,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Unspecified,40,M,1
12/8/21,9:30,BRONX,10473,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,20,M,1
10/1/20,17:13,BRONX,10475,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,75,M,1
6/15/21,21:30,BROOKLYN,11249,0,0,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,31,M,1
12/23/20,21:30,MANHATTAN,10002,0,1,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,OTHER,Licensed,motorcycle,Unspecified,27,M,1
3/6/24,15:06,MANHATTAN,10009,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,66,M,1
7/15/20,6:42,MANHATTAN,10013,0,1,Driver Inexperience,OTHER,Licensed,motorcycle,Injured,44,M,1
6/23/23,7:17,MANHATTAN,10022,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,31,M,1
10/11/23,12:59,MANHATTAN,10025,0,0,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,28,M,1
10/11/23,12:59,MANHATTAN,10025,0,0,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,52,M,1
6/27/21,22:23,MANHATTAN,10026,0,0,Unspecified,YAMAHA,Licensed,motorcycle,Unspecified,38,M,1
8/18/24,10:49,MANHATTAN,10028,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,moped,Injured,49,M,1
7/19/21,20:00,MANHATTAN,10028,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Unspecified,25,M,1
11/15/24,14:15,MANHATTAN,10029,0,0,Unspecified,OTHER,Licensed,motorbike,Unspecified,42,M,1
5/31/24,20:20,MANHATTAN,10030,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,OTHER,Unlicensed,moped,Unspecified,26,M,1
4/21/23,15:46,MANHATTAN,10031,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,40,M,1
5/13/22,16:40,MANHATTAN,10031,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,42,M,1
4/17/24,15:43,MANHATTAN,10033,0,1,Unspecified,OTHER,Unlicensed,moped,Injured,23,M,1
9/19/20,18:05,MANHATTAN,10033,0,0,Unspecified,OTHER,Unlicensed,moped,Unspecified,23,M,1
8/18/22,15:18,MANHATTAN,10037,0,2,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,23,M,1
5/29/20,22:21,STATEN ISLAND,10301,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,28,M,1
9/30/22,13:15,STATEN ISLAND,10306,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,60,M,1
6/10/21,9:49,STATEN ISLAND,10306,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,50,M,1
11/1/21,17:00,STATEN ISLAND,10306,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,29,M,1
5/11/20,16:45,STATEN ISLAND,10308,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,18,M,1
5/11/20,16:45,STATEN ISLAND,10308,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,55,M,1
7/18/21,3:47,STATEN ISLAND,10310,0,1,Other Vehicular,YAMAHA,Licensed,motorcycle,Injured,27,M,1
6/11/22,16:00,STATEN ISLAND,10312,0,1,Unsafe Lane Changing,OTHER,Licensed,motorcycle,Injured,48,M,1
7/30/20,19:19,QUEENS,11354,0,1,Following Too Closely,OTHER,Licensed,motorcycle,Injured,28,M,1
11/20/24,18:50,MANHATTAN,10075,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,48,F,1
11/10/21,18:47,QUEENS,11101,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,34,M,1
3/5/22,14:35,QUEENS,11101,0,0,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,40,M,1
11/20/24,15:00,QUEENS,11101,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,23,M,1
3/21/22,21:45,QUEENS,11103,0,1,Traffic Control Disregarded,YAMAHA,Unlicensed,motorcycle,Injured,15,M,1
10/15/21,14:30,QUEENS,11103,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Unspecified,55,M,1
3/16/24,1:20,QUEENS,11106,0,0,Backing Unsafely,OTHER,Licensed,motorcycle,Unspecified,45,M,1
1/2/21,14:49,QUEENS,11106,0,2,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Unspecified,38,M,1
8/29/22,21:50,QUEENS,11365,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,39,M,1
7/17/22,18:20,QUEENS,11368,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,31,M,1
9/16/23,22:14,QUEENS,11368,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Injured,30,M,1
8/17/24,16:35,QUEENS,11369,0,1,Unspecified,OTHER,Permit,moped,Unspecified,44,F,1
9/8/24,21:20,QUEENS,11370,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,68,F,1
5/10/22,16:02,QUEENS,11372,0,0,Traffic Control Disregarded,YAMAHA,Unlicensed,motorcycle,Unspecified,38,M,1
2/4/22,22:45,QUEENS,11372,0,3,Alcohol Involvement,YAMAHA,Licensed,motorcycle,Unspecified,30,M,1
7/16/24,16:45,QUEENS,11372,0,1,Backing Unsafely,OTHER,Licensed,motorcycle,Unspecified,58,F,1
7/21/23,13:00,QUEENS,11372,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,moped,Unspecified,33,F,1
7/26/23,16:11,QUEENS,11375,0,0,Aggressive Driving/Road Rage,OTHER,Unlicensed,moped,Unspecified,49,M,1
7/26/23,16:11,QUEENS,11375,0,0,Aggressive Driving/Road Rage,OTHER,Unlicensed,moped,Unspecified,22,M,1
10/10/23,5:20,QUEENS,11377,0,0,Unspecified,YAMAHA,Unlicensed,moped,Unspecified,21,M,1
8/31/21,17:45,QUEENS,11378,0,1,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Unspecified,19,M,1
8/21/23,7:35,QUEENS,11378,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,41,M,1
4/26/24,19:05,QUEENS,11379,0,1,Following Too Closely,OTHER,Licensed,moped,Unspecified,32,M,1
6/12/24,18:00,QUEENS,11385,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,52,M,1
11/23/23,15:26,QUEENS,11385,0,0,Driver Inexperience,UNKNOWN,Permit,moped,Unspecified,32,M,1
5/25/22,12:23,QUEENS,11385,0,0,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Unspecified,34,M,1
8/14/21,11:30,QUEENS,11385,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,30,F,1
8/14/21,11:30,QUEENS,11385,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,31,M,1
1/24/20,16:30,QUEENS,11411,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Unspecified,33,M,1
8/14/21,16:35,QUEENS,11412,0,1,Unspecified,OTHER,Licensed,moped,Unspecified,28,M,1
5/25/23,16:00,QUEENS,11414,0,1,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Unspecified,71,M,1
9/4/20,18:00,QUEENS,11426,0,1,Unspecified,BMW,Licensed,motorcycle,Injured,30,M,1
7/30/20,18:40,QUEENS,11426,0,1,Driver Inattention/Distraction,YAMAHA,Licensed,motorcycle,Injured,21,M,1
6/10/23,22:45,QUEENS,11429,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,63,M,1
12/17/23,0:14,QUEENS,11434,0,1,Unsafe Speed,OTHER,Unlicensed,motorcycle,Injured,23,M,1
7/23/24,10:50,QUEENS,11435,0,1,Failure to Yield Right-of-Way,OTHER,Permit,motorcycle,Unspecified,73,F,1
11/9/23,18:04,QUEENS,11692,0,1,Unspecified,BMW,Unlicensed,motorcycle,Injured,21,M,1
7/19/24,7:55,BROOKLYN,11204,0,1,Backing Unsafely,OTHER,Unlicensed,moped,Injured,21,M,1
5/15/24,15:02,BROOKLYN,11205,0,0,Unspecified,OTHER,Licensed,moped,Unspecified,34,M,1
3/17/20,15:08,BROOKLYN,11206,0,2,Other Vehicular,OTHER,Licensed,motorcycle,Unspecified,29,M,1
9/21/23,21:00,BROOKLYN,11206,0,1,Driver Inattention/Distraction,BMW,Licensed,motorcycle,Injured,52,F,1
10/13/21,13:48,BROOKLYN,11206,0,1,Reaction to Uninvolved Vehicle,OTHER,Licensed,motorcycle,Unspecified,51,M,1
10/13/21,13:48,BROOKLYN,11206,0,1,Reaction to Uninvolved Vehicle,OTHER,Licensed,motorcycle,Unspecified,27,M,1
7/15/20,17:15,BROOKLYN,11207,0,2,Turning Improperly,OTHER,Unlicensed,motorcycle,Injured,18,M,1
9/19/24,12:03,BROOKLYN,11207,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,40,F,1
4/6/23,9:50,BROOKLYN,11208,0,1,Unspecified,OTHER,Licensed,motorbike,Unspecified,66,M,1
4/6/23,9:50,BROOKLYN,11208,0,1,Unspecified,OTHER,Licensed,motorbike,Injured,37,M,1
10/22/21,16:45,BROOKLYN,11208,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Injured,34,M,1
9/17/21,9:15,BROOKLYN,11211,0,1,Other Vehicular,OTHER,Licensed,motorcycle,Unspecified,46,M,1
4/20/23,18:15,BROOKLYN,11211,0,2,Other Vehicular,OTHER,Unlicensed,moped,Unspecified,47,M,1
7/2/22,3:01,BROOKLYN,11212,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,35,M,1
9/30/20,13:00,BROOKLYN,11212,0,1,Turning Improperly,OTHER,Licensed,motorbike,Unspecified,37,M,1
9/30/20,13:00,BROOKLYN,11212,0,1,Turning Improperly,OTHER,Licensed,motorbike,Injured,21,M,1
3/18/22,17:20,BROOKLYN,11214,0,0,Following Too Closely,OTHER,Licensed,motorcycle,Unspecified,43,M,1
7/2/20,18:55,BROOKLYN,11215,0,2,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Injured,37,M,1
8/23/24,15:36,BROOKLYN,11217,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Injured,47,M,1
6/28/21,18:20,BROOKLYN,11218,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,46,M,1
11/6/24,11:58,BROOKLYN,11219,0,1,Traffic Control Disregarded,OTHER,Permit,moped,Unspecified,68,M,1
4/23/24,16:20,BROOKLYN,11220,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,39,M,1
6/1/24,10:46,BROOKLYN,11220,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Injured,24,M,1
6/3/24,16:53,BROOKLYN,11220,1,1,Unspecified,OTHER,Unlicensed,motorcycle,Injured,32,M,1
3/25/22,10:02,BROOKLYN,11220,0,2,Unspecified,OTHER,Licensed,motorcycle,Injured,28,M,1
1/29/24,14:50,BROOKLYN,11220,0,2,Driver Inexperience,OTHER,Licensed,motorbike,Unspecified,63,F,1
1/29/24,14:50,BROOKLYN,11220,0,2,Driver Inexperience,OTHER,Licensed,motorbike,Unspecified,68,M,1
2/2/23,13:04,BROOKLYN,11220,0,1,Other Vehicular,OTHER,Licensed,moped,Injured,46,M,1
2/2/23,11:31,BRONX,10454,0,0,Aggressive Driving/Road Rage,OTHER,Unlicensed,moped,Unspecified,86,F,1
4/26/23,19:59,BRONX,10454,0,1,Unspecified,OTHER,Unlicensed,moped,Injured,27,M,1
4/29/24,21:47,BROOKLYN,11222,0,0,Passing Too Closely,OTHER,Licensed,motorcycle,Unspecified,41,M,1
9/15/22,8:50,BROOKLYN,11222,0,0,Turning Improperly,BMW,Licensed,motorcycle,Unspecified,27,M,1
9/16/23,17:52,BROOKLYN,11222,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Injured,63,M,1
5/28/23,8:45,BROOKLYN,11222,0,1,Traffic Control Disregarded,YAMAHA,Licensed,motorcycle,Injured,31,M,1
5/28/23,8:45,BROOKLYN,11222,0,1,Traffic Control Disregarded,YAMAHA,Licensed,motorcycle,Unspecified,43,M,1
9/24/20,10:20,BRONX,10455,0,1,Unspecified,OTHER,Unlicensed,motorcycle,Unspecified,24,M,1
11/7/21,13:00,BROOKLYN,11223,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,42,M,1
10/24/24,16:16,BRONX,10456,0,1,Turning Improperly,OTHER,Unlicensed,moped,Injured,27,M,1
7/31/22,10:25,BRONX,10457,0,2,Following Too Closely,OTHER,Unlicensed,motorcycle,Injured,38,M,1
5/5/24,16:10,BROOKLYN,11225,0,3,Failure to Yield Right-of-Way,OTHER,Unlicensed,motorcycle,Injured,27,F,1
9/8/21,10:30,BRONX,10458,0,1,Driver Inexperience,OTHER,Unlicensed,motorbike,Injured,27,M,1
9/8/21,10:30,BRONX,10458,0,1,Driver Inexperience,OTHER,Unlicensed,motorbike,Unspecified,49,M,1
6/26/24,19:47,BRONX,10458,0,1,Unsafe Speed,OTHER,Unlicensed,moped,Unspecified,23,M,1
4/11/22,16:40,BROOKLYN,11226,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,48,M,1
9/8/22,16:33,BROOKLYN,11226,0,1,Unspecified,YAMAHA,Licensed,motorcycle,Injured,46,M,1
11/5/20,18:04,BRONX,10460,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,52,M,1
3/23/21,13:50,BRONX,10461,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Injured,29,M,1
2/24/23,13:06,BRONX,10461,0,1,Passing or Lane Usage Improper,OTHER,Licensed,moped,Injured,20,M,1
10/19/24,15:25,BROOKLYN,11229,0,1,Unspecified,OTHER,Permit,moped,Injured,42,M,1
4/22/23,14:00,BROOKLYN,11229,0,1,Traffic Control Disregarded,OTHER,Unlicensed,moped,Injured,14,M,1
3/4/24,11:15,BROOKLYN,11230,0,2,Turning Improperly,YAMAHA,Licensed,motorcycle,Injured,50,F,1
11/29/22,9:05,BROOKLYN,11231,0,1,Unspecified,OTHER,Licensed,moped,Unspecified,35,M,1
9/2/20,6:44,BRONX,10464,0,1,Unspecified,OTHER,Unlicensed,motorcycle,Injured,29,M,1
4/28/24,18:50,BRONX,10464,0,2,Traffic Control Disregarded,OTHER,Licensed,motorcycle,Unspecified,30,F,1
9/4/23,7:15,BROOKLYN,11233,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,45,M,1
1/8/24,18:39,BRONX,10466,0,1,Driver Inattention/Distraction,OTHER,Permit,moped,Injured,28,M,1
7/7/21,13:31,BROOKLYN,11234,0,1,Unspecified,OTHER,Unlicensed,motorbike,Injured,40,M,1
11/2/24,14:05,BROOKLYN,11234,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,52,M,1
7/7/24,16:58,BROOKLYN,11236,0,1,Traffic Control Disregarded,OTHER,Licensed,moped,Injured,19,M,1
8/1/22,20:27,BRONX,10469,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,26,M,1
9/2/23,16:30,BRONX,10471,0,1,Unsafe Speed,OTHER,Unlicensed,motorcycle,Unspecified,28,F,1
5/26/22,14:00,BRONX,10472,0,1,Unspecified,OTHER,Unlicensed,motorcycle,Unspecified,44,F,1
5/26/22,14:00,BRONX,10472,0,1,Unspecified,OTHER,Unlicensed,motorcycle,Injured,45,M,1
7/30/24,15:10,BROOKLYN,11249,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,moped,Injured,36,M,1
12/9/22,13:15,MANHATTAN,10001,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,43,M,1
4/26/24,13:17,MANHATTAN,10002,0,1,Driver Inexperience,OTHER,Licensed,motorcycle,Injured,52,M,1
2/9/24,14:00,MANHATTAN,10003,0,1,Unsafe Lane Changing,OTHER,Unlicensed,motorcycle,Injured,28,M,1
1/4/20,20:25,MANHATTAN,10003,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,39,M,1
8/19/21,23:03,MANHATTAN,10005,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,34,M,1
8/19/21,23:03,MANHATTAN,10005,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,53,M,1
9/3/20,13:23,MANHATTAN,10009,0,1,Traffic Control Disregarded,OTHER,Licensed,moped,Unspecified,26,M,1
3/21/21,9:20,MANHATTAN,10010,0,0,Following Too Closely,OTHER,Licensed,motorcycle,Unspecified,61,M,1
9/24/21,23:30,MANHATTAN,10010,0,1,Unsafe Speed,OTHER,Licensed,motorcycle,Injured,32,M,1
10/5/23,11:00,MANHATTAN,10012,0,1,Driver Inattention/Distraction,BMW,Licensed,motorcycle,Injured,36,M,1
8/17/21,10:30,MANHATTAN,10013,0,0,Reaction to Uninvolved Vehicle,OTHER,Licensed,motorcycle,Unspecified,32,F,1
9/14/21,20:16,MANHATTAN,10014,0,0,Unsafe Lane Changing,OTHER,Licensed,motorcycle,Unspecified,47,M,1
4/24/22,16:05,MANHATTAN,10018,0,0,Passing Too Closely,BMW,Licensed,motorcycle,Unspecified,51,M,1
6/17/20,16:35,MANHATTAN,10021,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,59,M,1
1/31/24,15:37,MANHATTAN,10021,0,0,Traffic Control Disregarded,BMW,Licensed,motorcycle,Unspecified,58,M,1
8/31/20,14:45,MANHATTAN,10026,0,0,Following Too Closely,OTHER,Licensed,motorcycle,Unspecified,27,M,1
1/23/24,11:30,MANHATTAN,10026,0,1,Turning Improperly,OTHER,Unlicensed,motorcycle,Unspecified,52,M,1
2/26/23,1:04,MANHATTAN,10028,0,1,Driver Inattention/Distraction,OTHER,Permit,moped,Unspecified,38,M,1
10/2/22,14:40,MANHATTAN,10029,0,1,Following Too Closely,OTHER,Licensed,moped,Injured,28,M,1
5/14/20,9:04,MANHATTAN,10035,0,1,Unspecified,BMW,Licensed,motorcycle,Unspecified,30,M,1
11/6/24,23:05,MANHATTAN,10035,0,1,Pavement Defective,OTHER,Licensed,moped,Injured,39,M,1
7/14/24,12:29,MANHATTAN,10040,0,1,Unsafe Speed,OTHER,Licensed,moped,Unspecified,38,M,1
7/27/23,21:08,MANHATTAN,10040,0,1,Unspecified,OTHER,Unlicensed,moped,Unspecified,23,M,1
10/31/23,9:20,STATEN ISLAND,10301,0,0,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,56,M,1
11/27/23,11:20,STATEN ISLAND,10312,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,36,F,1
4/9/24,19:02,MANHATTAN,10065,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,32,M,1
9/7/22,4:39,MANHATTAN,10075,0,3,Unsafe Speed,VESPA,Unlicensed,moped,Injured,29,M,1
4/16/21,20:45,QUEENS,11101,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Injured,43,M,1
11/19/24,19:10,QUEENS,11101,0,2,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,24,M,1
10/3/24,20:49,QUEENS,11101,0,0,Reaction to Uninvolved Vehicle,OTHER,Licensed,motorcycle,Unspecified,68,M,1
10/27/22,14:00,QUEENS,11102,0,1,Passing Too Closely,OTHER,Licensed,motorcycle,Unspecified,76,M,1
8/22/20,20:51,QUEENS,11358,0,1,Unsafe Speed,OTHER,Unlicensed,motorcycle,Injured,27,M,1
10/1/21,17:59,QUEENS,11103,0,1,Following Too Closely,YAMAHA,Licensed,motorcycle,Injured,31,M,1
10/1/21,17:59,QUEENS,11103,0,1,Following Too Closely,YAMAHA,Licensed,motorcycle,Unspecified,53,F,1
4/24/23,22:03,QUEENS,11103,0,1,Unspecified,YAMAHA,Permit,motorcycle,Injured,21,M,1
6/22/23,18:30,QUEENS,11361,0,1,Unsafe Speed,OTHER,Licensed,motorbike,Injured,19,M,1
7/22/23,10:05,QUEENS,11369,0,1,Other Vehicular,OTHER,Unlicensed,motorcycle,Unspecified,70,M,1
5/26/23,21:45,QUEENS,11372,0,1,Unsafe Speed,YAMAHA,Permit,motorcycle,Injured,24,M,1
11/1/23,10:15,QUEENS,11372,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Injured,21,M,1
9/5/20,8:25,QUEENS,11372,0,1,Unsafe Lane Changing,OTHER,Licensed,motorbike,Unspecified,24,M,1
9/5/20,8:25,QUEENS,11372,0,1,Unsafe Lane Changing,OTHER,Licensed,motorbike,Injured,23,M,1
8/6/23,1:39,QUEENS,11372,0,2,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Injured,46,M,1
9/20/20,9:14,QUEENS,11375,0,1,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Unspecified,60,M,1
9/20/20,9:14,QUEENS,11375,0,1,Failure to Yield Right-of-Way,YAMAHA,Licensed,motorcycle,Injured,29,M,1
10/21/24,16:00,QUEENS,11377,0,1,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,66,M,1
8/18/22,17:05,QUEENS,11377,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,motorcycle,Injured,42,M,1
4/2/24,19:05,QUEENS,11377,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,49,M,1
4/2/24,19:05,QUEENS,11377,0,1,Driver Inattention/Distraction,OTHER,Licensed,moped,Unspecified,57,F,1
8/23/23,15:09,QUEENS,11378,0,1,Turning Improperly,OTHER,Licensed,motorcycle,Unspecified,75,M,1
9/16/24,14:30,QUEENS,11385,0,1,Passing Too Closely,YAMAHA,Licensed,motorcycle,Unspecified,64,M,1
2/25/22,22:05,QUEENS,11385,0,1,Passing or Lane Usage Improper,OTHER,Licensed,moped,Injured,31,M,1
7/14/21,14:45,QUEENS,11413,0,1,Unspecified,OTHER,Licensed,motorcycle,Unspecified,32,F,1
9/4/21,16:55,QUEENS,11422,0,1,Unspecified,BMW,Licensed,motorcycle,Unspecified,78,M,1
9/4/21,16:55,QUEENS,11422,0,1,Unspecified,BMW,Licensed,motorcycle,Injured,64,M,1
8/6/24,20:30,QUEENS,11428,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Injured,53,M,1
11/18/23,0:00,QUEENS,11428,0,1,Unspecified,OTHER,Unlicensed,motorcycle,Unspecified,50,F,1
11/8/23,22:25,QUEENS,11433,0,1,Other Vehicular,OTHER,Licensed,moped,Unspecified,33,M,1
4/2/22,21:43,QUEENS,11434,0,0,Unsafe Lane Changing,YAMAHA,Licensed,moped,Unspecified,36,F,1
10/29/23,9:00,QUEENS,11435,0,1,Passing Too Closely,OTHER,Unlicensed,motorcycle,Unspecified,48,F,1
3/1/24,16:05,QUEENS,11693,0,0,Passing or Lane Usage Improper,OTHER,Unlicensed,motorcycle,Unspecified,57,M,1
3/1/24,16:05,QUEENS,11693,0,0,Passing or Lane Usage Improper,OTHER,Unlicensed,motorcycle,Unspecified,49,F,1
8/2/21,15:15,BROOKLYN,11201,0,1,Following Too Closely,OTHER,Licensed,motorcycle,Unspecified,34,M,1
7/12/22,18:00,BROOKLYN,11203,0,1,Traffic Control Disregarded,OTHER,Unlicensed,motorcycle,Unspecified,78,M,1
10/25/24,11:30,BROOKLYN,11204,0,1,Unspecified,OTHER,Licensed,moped,Unspecified,49,M,1
10/25/24,11:30,BROOKLYN,11204,0,1,Unspecified,OTHER,Licensed,moped,Injured,44,M,1
7/5/21,17:25,BROOKLYN,11204,0,1,Unspecified,OTHER,Licensed,moped,Unspecified,33,M,1
5/1/24,20:28,BROOKLYN,11205,0,2,Unspecified,OTHER,Licensed,motorcycle,Unspecified,60,M,1
12/13/23,15:10,BROOKLYN,11206,0,1,Turning Improperly,UNKNOWN,Unlicensed,moped,Injured,18,M,1
8/3/24,12:20,BROOKLYN,11206,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,34,M,1
10/14/22,17:15,BROOKLYN,11206,0,2,Driver Inattention/Distraction,VESPA,Licensed,moped,Unspecified,45,F,1
7/13/20,21:00,BROOKLYN,11206,0,1,Passing Too Closely,YAMAHA,Licensed,motorcycle,Injured,31,M,1
3/1/23,9:46,BROOKLYN,11207,0,1,Passing or Lane Usage Improper,OTHER,Unlicensed,moped,Unspecified,59,M,1
4/28/22,16:23,BROOKLYN,11209,0,1,Failure to Yield Right-of-Way,OTHER,Unlicensed,moped,Unspecified,63,F,1
7/7/22,19:26,BROOKLYN,11209,0,0,Unspecified,OTHER,Licensed,motorcycle,Unspecified,26,M,1
3/11/23,16:30,BROOKLYN,11211,0,1,Passing or Lane Usage Improper,OTHER,Licensed,moped,Unspecified,31,M,1
11/9/23,10:50,BROOKLYN,11211,0,1,Driver Inattention/Distraction,OTHER,Unlicensed,moped,Unspecified,29,M,1
5/30/24,10:35,BROOKLYN,11211,0,1,Passing or Lane Usage Improper,OTHER,Licensed,motorcycle,Unspecified,28,M,1
10/25/22,15:00,BROOKLYN,11211,0,0,Driver Inattention/Distraction,OTHER,Licensed,motorcycle,Unspecified,40,M,1
8/19/23,11:30,BROOKLYN,11211,0,1,Failure to Yield Right-of-Way,OTHER,Licensed,motorcycle,Unspecified,38,M,1
8/24/21,12:55,BROOKLYN,11212,0,0,View Obstructed/Limited,YAMAHA,Licensed,motorcycle,Unspecified,35,M,1
6/24/21,10:22,BROOKLYN,11212,0,3,Driver Inattention/Distraction,OTHER,Licensed,moped,Injured,24,M,1
6/18/22,15:00,BROOKLYN,11212,0,1,Unspecified,OTHER,Licensed,motorcycle,Injured,38,M,1
4/24/21,1:07,BROOKLYN,11213,0,2,Following Too Closely,OTHER,Unlicensed,motorcycle,Unspecified,50,M,1
